X_SL_ATR,Y_TP_ATR,hit,bars_held,return_pct
1.0,3.0,SL,1,-0.00311236212327754
1.5,3.0,TP,8,0.006847338716389064
1.0,2.5,TP,12,0.006616951038335804
1.0,3.0,TP,2,0.005470369227237181
1.5,1.5,SL,6,-0.0047558246563707005
1.25,1.5,SL,3,-0.0024511278730749196
1.0,2.5,SL,4,-0.0021536789270033326
1.25,1.5,TP,2,0.004485154859007812
1.25,2.0,TP,1,0.007990462168218571
1.25,1.5,SL,13,-0.0036970551974018005
1.0,3.5,SL,2,-0.011769125417119384
2.0,2.5,TP,9,0.011493509034797497
1.25,2.5,SL,1,-0.011362086858507337
2.0,3.0,TIMEOUT,16,0.0060861018943212004
1.0,3.5,SL,2,-0.005482279509973229
2.0,1.5,TP,9,0.0023373777514745326
1.5,2.0,SL,8,-0.008725044594899152
1.0,3.0,SL,6,-0.0028509327025907456
1.5,1.5,SL,9,-0.005968212200895902
1.5,3.5,SL,10,-0.003997441403282678
1.25,3.0,SL,2,-0.003956941490557005
1.75,3.5,TP,10,0.01015877821528999
2.0,3.5,TP,8,0.006476382887242429
1.0,2.0,TP,12,0.005040233296836371
1.75,3.0,TP,5,0.011875869754125945
2.0,1.5,SL,1,-0.002814862680193546
1.5,1.5,SL,6,-0.0015540451018032616
1.5,1.5,TP,3,0.0081277174937531
1.5,2.0,SL,1,-0.007025854140291618
2.0,1.5,TP,3,0.0027648904912815093
1.25,3.0,TIMEOUT,16,0.004350245333603049
1.75,3.0,TIMEOUT,16,0.005772587510113515
1.5,1.5,TP,14,0.003992749338889915
1.5,2.5,SL,5,-0.0034526964082963255
1.75,3.5,TP,6,0.006038204835608951
1.5,3.5,TP,5,0.007342822076960455
1.5,2.5,TP,8,0.005707834937748552
1.75,2.0,SL,1,-0.011944515661517194
1.5,2.5,SL,6,-0.0031813169405904723
1.75,1.5,SL,16,-0.0045849959283668085
2.0,2.5,TIMEOUT,16,-0.0022046025125691377
1.25,2.0,TP,4,0.0051189193947607904
1.0,2.0,TP,1,0.007465654742586469
1.0,2.0,SL,2,-0.003185502489807443
1.25,2.5,TIMEOUT,16,0.0045951816576783105
1.0,3.0,SL,2,-0.0028309163609986088
1.25,1.5,SL,2,-0.004572963143201553
2.0,2.5,SL,15,-0.006286017299386775
1.0,3.0,TIMEOUT,16,-0.0001113267532553412
1.5,3.0,TP,11,0.012441158652195208
2.0,3.5,TIMEOUT,16,0.003049185843637528
1.0,2.0,SL,10,-0.003351718962015945
1.0,3.0,TIMEOUT,16,0.007478680840665242
1.5,2.0,TIMEOUT,16,0.01003075981360612
1.75,1.5,SL,4,-0.007600423860631491
1.0,2.5,SL,7,-0.0023219512061759527
1.25,1.5,TIMEOUT,16,9.851972063817034e-05
1.25,3.0,SL,3,-0.0015384534774840035
2.0,1.5,TP,8,0.002245777295262569
2.0,3.0,SL,6,-0.004209422124856872
1.0,2.0,SL,6,-0.00952800940966484
1.0,3.0,SL,1,-0.003175594077975732
1.5,3.5,TP,7,0.0021008446140442887
2.0,3.5,SL,16,-0.008059283021648468
1.75,2.5,TP,3,0.006961442264855855
1.75,2.0,SL,3,-0.004713068785098907
1.5,3.5,TP,11,0.009950348310868516
1.5,2.0,SL,10,-0.010228878615492874
1.5,3.5,TIMEOUT,16,-0.0018239400910625486
1.75,2.0,TP,10,0.005214985322757629
2.0,2.0,TIMEOUT,16,0.013001963669443829
1.5,3.0,TIMEOUT,16,0.0034943652152992087
1.0,3.0,TP,10,0.020919150017831387
1.5,3.0,TIMEOUT,16,-0.0016927476794102129
1.0,1.5,TIMEOUT,16,0.0033044353662229
1.0,1.5,TP,5,0.0024758243965999774
2.0,2.0,TIMEOUT,16,-0.00010613020600468726
1.0,2.0,SL,6,-0.0016618132399839316
1.0,1.5,TP,2,0.0043872183889711305
2.0,2.5,SL,3,-0.013549122269850705
2.0,3.5,SL,16,-0.011506549961305358
1.75,3.5,SL,8,-0.0029099203338391237
1.75,1.5,TP,16,0.0021709146930218165
2.0,3.5,SL,4,-0.007998856160554535
1.75,3.5,SL,2,-0.0037659090132658056
2.0,1.5,TP,6,0.006478686075080694
1.75,2.0,SL,8,-0.004953131667243434
1.25,3.0,TP,12,0.006589078931067428
1.5,3.0,TIMEOUT,16,0.0008974708358569015
1.25,3.5,TIMEOUT,16,0.000612541644243271
1.5,2.0,SL,4,-0.005138392255568232
1.75,1.5,TP,5,0.007124165440760494
1.25,3.0,SL,2,-0.0028177884806282823
1.25,2.0,TP,7,0.0033899273607747677
1.0,3.0,SL,5,-0.0011246045078585815
2.0,1.5,SL,1,-0.0033484569965091097
1.75,3.5,SL,9,-0.003695443210071557
1.75,3.0,TIMEOUT,16,0.001257252090425652
1.0,2.5,TP,7,0.00727636965102883
1.75,3.5,TP,16,0.013106529226151459
1.75,1.5,TIMEOUT,16,0.0020106615114696444
1.5,3.0,SL,2,-0.0046864308911240115
1.0,3.5,TIMEOUT,16,0.004154254828102404
1.75,2.5,TP,16,0.006331990000247978
1.25,1.5,SL,4,-0.001382500397899139
1.5,2.5,SL,2,-0.0034526392449312432
2.0,2.0,TIMEOUT,16,-0.004044068493046867
2.0,2.0,TP,13,0.0016178980469655783
1.75,2.0,TIMEOUT,16,0.0017286535402771456
2.0,1.5,TIMEOUT,16,0.004059283939392037
1.0,2.5,SL,15,-0.001449593799650169
1.25,2.5,TP,10,0.014106897727966482
2.0,1.5,SL,2,-0.01074871346804888
1.5,2.0,TP,11,0.006002566666491173
2.0,2.0,TP,14,0.007046796850936288
1.25,1.5,SL,11,-0.0025312084532288525
1.75,1.5,TP,10,0.006179356242008505
1.0,1.5,TP,4,0.004763525945479223
1.5,3.5,SL,3,-0.00474983649762998
2.0,3.0,SL,14,-0.011138756405270312
1.25,3.0,TIMEOUT,16,0.012331836855527523
1.75,1.5,TIMEOUT,16,0.0034467666695529036
1.25,3.0,TP,15,0.01230213023488358
1.25,3.5,SL,9,-0.004181201955442594
1.25,2.0,TIMEOUT,16,-0.002678943244682939
1.25,3.0,TP,6,0.026160038460341085
2.0,1.5,SL,14,-0.003636819178941999
1.0,3.5,SL,13,-0.0033807571355526467
1.75,2.5,TP,1,0.006518199922700677
1.25,2.5,SL,11,-0.002552533938123655
1.5,1.5,SL,5,-0.003048025458276778
1.0,3.0,TP,4,0.005582428363903513
1.25,3.5,SL,2,-0.0024804398606314984
1.0,2.5,TP,8,0.004167376238498116
1.75,2.0,TP,10,0.0026316212941724128
1.75,2.0,TP,13,0.019788613684248946
1.75,3.5,SL,3,-0.007271506698421781
1.75,3.0,TIMEOUT,16,-0.0013469050161764725
1.25,1.5,SL,9,-0.006692478114093142
1.25,3.0,SL,9,-0.0021289559908855005
2.0,3.5,TIMEOUT,16,0.002575015491932981
1.0,2.0,TP,4,0.004961991593276083
1.5,2.0,TP,9,0.007859122759808419
1.0,1.5,SL,11,-0.0031364927228862407
1.0,1.5,SL,3,-0.0008300905462303212
1.5,1.5,SL,6,-0.004713708281648357
1.25,1.5,SL,2,-0.0020032709607185014
1.75,2.0,TP,12,0.012041304299539658
1.5,3.0,SL,2,-0.004299189831838998
1.25,3.0,SL,4,-0.00247253733486502
1.75,3.0,SL,5,-0.006287838909723165
1.5,3.0,SL,10,-0.002879023065148659
1.25,2.5,SL,8,-0.004124762475738938
2.0,3.5,TIMEOUT,16,0.004044113026662714
1.25,2.0,TIMEOUT,16,0.002132655835058402
1.25,2.5,SL,15,-0.0011622013203779445
1.25,3.5,SL,7,-0.002918331202493952
1.5,2.0,SL,2,-0.004217118819529921
1.5,1.5,TIMEOUT,16,-0.0019911039192681236
1.5,2.0,SL,10,-0.009024562499759973
1.0,1.5,SL,7,-0.0028436555415196456
1.25,1.5,TP,3,0.01184834222216027
1.25,3.5,SL,5,-0.0031839671447178764
2.0,3.5,TIMEOUT,16,0.0038424587726622844
1.75,2.0,SL,2,-0.003511317780580071
1.75,3.0,SL,11,-0.0026188647508033785
1.75,2.0,SL,3,-0.014827074919610507
1.25,3.5,TIMEOUT,16,0.0007201075922462287
1.75,3.0,SL,7,-0.014602922068794861
1.75,3.0,TP,8,0.006575689601830689
1.25,1.5,SL,2,-0.0024513207680402155
1.0,3.5,SL,1,-0.003602639268418053
2.0,3.5,TIMEOUT,16,-0.0037861175912692283
2.0,1.5,TP,8,0.0029763882516556407
2.0,1.5,SL,6,-0.002097627789639536
2.0,2.5,SL,1,-0.003701123581797131
1.75,3.0,SL,4,-0.002342033745312975
1.5,2.5,TP,4,0.006299924850141254
1.25,1.5,SL,2,-0.002773528304209562
2.0,3.0,SL,2,-0.0055955385365301265
2.0,2.5,TIMEOUT,16,0.003155525043292053
1.5,2.5,TP,3,0.00558814926761437
1.25,3.0,SL,12,-0.004846880656533062
1.0,3.5,TP,12,0.0040835878951494585
1.75,2.5,TP,11,0.011446498430591758
1.25,2.5,TP,3,0.011523760258977132
1.75,3.5,TIMEOUT,16,0.003826133873206206
1.25,2.5,TP,14,0.0062087780388355345
1.75,1.5,TP,5,0.008260909935783165
2.0,3.5,SL,7,-0.004740998789925803
1.0,3.5,SL,2,-0.0018402146031373358
2.0,3.5,SL,16,-0.005942691327606277
1.5,2.0,TIMEOUT,16,0.00363923454075216
1.75,2.0,TIMEOUT,16,0.00921947134719423
2.0,2.5,TP,15,0.006359171310046195
1.0,2.5,TP,10,0.006090933869374039
1.5,1.5,TIMEOUT,16,-0.002230417579040425
2.0,3.0,SL,13,-0.003312439861551537
1.5,1.5,SL,2,-0.004076120416752831
1.0,2.0,TP,2,0.008075156497380543
2.0,3.0,SL,4,-0.005894865934607773
2.0,2.5,TP,2,0.004486387467465998
2.0,3.0,TIMEOUT,16,0.00556084885231702
1.0,2.0,TP,15,0.009584192680622113
2.0,1.5,TIMEOUT,16,-0.001290124647407608
1.0,2.0,SL,1,-0.0036583705145612115
1.5,1.5,SL,4,-0.005846882219386246
1.25,3.5,SL,5,-0.0014880389890732653
1.0,3.0,SL,15,-0.0011920637846332446
1.75,2.5,SL,4,-0.005943188796289594
1.5,3.0,SL,2,-0.002442463795899061
1.75,1.5,SL,2,-0.01132002826663119
1.25,3.0,SL,8,-0.00146109414016998
1.0,3.5,SL,1,-0.0017050184624548314
1.0,1.5,TP,15,0.0033860008978477125
1.25,2.5,SL,9,-0.0022125175345245945
1.75,1.5,TP,2,0.007284440557224748
2.0,2.5,TP,1,0.006160386436494422
1.5,1.5,TP,4,0.00344103112429637
1.0,3.0,SL,6,-0.0035340749660933038
1.5,3.5,SL,2,-0.00269691751577894
2.0,1.5,TP,2,0.003494996816785165
1.25,1.5,SL,3,-0.0015749209397110874
1.75,2.5,TIMEOUT,16,0.0027416393015914395
1.5,3.5,SL,9,-0.0017701761653549641
1.5,3.5,SL,5,-0.005797020684622448
1.25,2.0,SL,9,-0.0034233922251838147
1.0,1.5,TIMEOUT,16,-0.0007350108012428184
1.25,2.5,TP,9,0.00960509582113638
1.0,3.5,SL,3,-0.005530936213425581
1.0,3.0,TP,7,0.009868719995003015
1.25,1.5,SL,8,-0.003978334142103897
2.0,1.5,TP,16,0.005634017062225584
1.5,2.0,SL,3,-0.006141243307641053
1.75,1.5,SL,3,-0.0062462240821872135
2.0,2.5,TP,6,0.007446385020465749
1.75,2.0,SL,1,-0.007084700103822824
1.5,2.5,TIMEOUT,16,0.0005612711388754161
2.0,3.0,TP,1,0.011026222436518183
2.0,2.0,TP,3,0.007880672581721057
2.0,2.0,TP,5,0.0052206020656463585
1.0,1.5,TP,2,0.002149453908141805
1.75,1.5,TP,2,0.0017892678133328945
1.75,3.0,TIMEOUT,16,0.004311559693865582
1.5,1.5,TP,5,0.002368930912406337
1.25,1.5,TIMEOUT,16,-0.0005688676463246128
2.0,3.0,SL,10,-0.005067720313980407
1.5,3.5,SL,1,-0.0038589304502802835
1.5,3.5,TIMEOUT,16,-0.0016711569498652774
2.0,2.5,TIMEOUT,16,0.0007213462984829079
2.0,3.5,TIMEOUT,16,0.003048424770416634
2.0,3.5,TIMEOUT,16,0.007185330623659797
1.0,1.5,TP,3,0.011002620028331344
2.0,2.5,TIMEOUT,16,0.00023019622414498358
1.75,1.5,SL,7,-0.0050521760610594164
1.25,2.0,SL,2,-0.0030225069023505544
2.0,1.5,TP,7,0.0034635467983249063
1.25,2.5,SL,6,-0.0029743387975352748
1.5,1.5,SL,4,-0.0020689548314110876
1.5,3.0,SL,1,-0.006690518972229288
1.5,2.0,TIMEOUT,16,2.6760720705418214e-05
2.0,1.5,TP,3,0.0018802345014222776
2.0,2.0,TP,5,0.004233158768714487
1.25,2.5,SL,1,-0.0026211313457377996
1.0,2.5,SL,13,-0.0036838271933498598
1.75,2.0,TP,7,0.004025192991853577
1.0,2.5,SL,16,-0.002479465745630822
1.25,2.0,TP,9,0.006811614483120487
1.0,2.5,TP,12,0.006859383437085042
1.75,1.5,TP,7,0.003408774420735524
1.75,3.0,SL,8,-0.0041526988544616904
1.0,3.5,SL,2,-0.006072547154305709
1.25,2.5,SL,3,-0.005590638556227417
1.75,2.0,TIMEOUT,16,0.0008885581818160636
1.25,3.5,TP,10,0.009356296605619636
1.25,3.0,SL,4,-0.0018683531719395747
1.5,3.0,SL,2,-0.0032036175509590455
1.25,1.5,SL,1,-0.011021517224357366
1.5,1.5,SL,7,-0.003869507369415521
1.75,2.5,SL,1,-0.00323331623334043
1.25,3.0,SL,1,-0.0034281142463290777
2.0,3.5,SL,3,-0.004514447404402139
2.0,2.5,TIMEOUT,16,0.002438879205648999
1.25,2.0,SL,1,-0.011055111711973814
1.75,1.5,SL,4,-0.0045461777184000055
1.25,2.0,TP,4,0.004463626071819509
1.0,2.0,SL,4,-0.0029561838732220197
1.0,1.5,TP,3,0.0020385026885748987
1.75,1.5,SL,2,-0.003991724565987633
2.0,1.5,TP,2,0.002732175478349078
1.5,3.5,SL,2,-0.009627443108388131
1.0,2.0,SL,2,-0.0009924776551809833
1.0,3.0,SL,5,-0.0010535934944499875
1.5,3.0,SL,1,-0.0031234761365950187
1.0,2.0,SL,4,-0.0020867407598757558
2.0,3.0,SL,4,-0.013631652233347105
2.0,2.5,TP,8,0.006883789204975185
1.75,1.5,TIMEOUT,16,0.002399679616051196
1.25,2.5,TP,6,0.006246904956137048
2.0,2.5,TP,5,0.01423996847119328
1.75,1.5,TP,6,0.0037043723562969746
1.75,1.5,TP,4,0.0032013226448731826
1.5,2.5,SL,4,-0.004593339545807874
1.0,3.5,SL,4,-0.0024142902998210247
2.0,3.0,TIMEOUT,16,0.0008377810393472856
2.0,2.0,TP,2,0.003984395934189582
1.5,3.5,SL,14,-0.0021937090018367246
1.0,2.0,TIMEOUT,16,0.0012502534640080763
1.0,3.5,SL,1,-0.0038107810413884327
1.5,2.0,SL,3,-0.0026065489309328193
1.75,1.5,TIMEOUT,16,-0.008571790423194612
2.0,2.5,SL,3,-0.006653805760320788
1.25,2.5,SL,2,-0.0026180741412100265
1.75,3.5,SL,3,-0.004922690904128843
1.25,2.5,SL,11,-0.00655627854706489
1.25,1.5,SL,11,-0.0016241771592122227
1.5,2.5,SL,8,-0.0053046001688178916
1.75,1.5,TP,2,0.0026798681408093028
1.25,1.5,TP,5,0.004040044809428833
1.5,1.5,SL,1,-0.004379822582956337
1.0,2.0,SL,10,-0.004509033073295732
1.5,3.0,TP,4,0.005180930614392539
1.0,3.0,SL,5,-0.0017318573239626211
2.0,2.5,SL,15,-0.006085328837260543
1.5,2.5,SL,15,-0.0033398528967630084
1.5,1.5,TP,6,0.004079136332210245
1.5,3.0,SL,3,-0.0029859014473766162
1.25,2.5,SL,12,-0.0028209497304009074
1.0,3.5,SL,3,-0.004741645605167047
1.5,2.0,SL,7,-0.001925500605250621
1.75,2.5,SL,1,-0.005827491172249003
1.75,1.5,TIMEOUT,16,0.0028778786720881737
1.0,3.5,SL,11,-0.0027682356830042005
1.25,3.5,SL,1,-0.004570481656834309
1.75,2.0,TP,3,0.0032217803258241012
1.75,1.5,TP,6,0.0016999110035943663
1.5,2.5,TIMEOUT,16,0.011330294450017098
1.25,2.5,SL,2,-0.003653262064215779
1.0,1.5,SL,6,-0.002747875558458746
1.25,1.5,TP,10,0.009438576231441861
1.0,1.5,SL,2,-0.0027894750512567675
1.0,2.5,SL,1,-0.001792093927194639
1.25,2.5,SL,2,-0.0025923526408865236
2.0,3.5,SL,2,-0.012589025323267715
1.5,1.5,TP,5,0.0030578320903738173
1.25,2.0,SL,8,-0.005248867122363495
2.0,3.0,TP,13,0.022468197746437414
2.0,3.0,SL,7,-0.00479535625501889
1.5,2.5,SL,16,-0.00315693339439151
1.5,2.0,TP,2,0.004735236334627281
2.0,2.5,SL,4,-0.003911938868926418
1.75,3.0,TIMEOUT,16,-0.0033892915914333875
2.0,3.5,SL,7,-0.002358019889739321
1.0,2.5,SL,2,-0.003739835154546869
2.0,2.5,TIMEOUT,16,0.0010616274206990718
2.0,2.0,SL,3,-0.0016308695262320823
1.5,3.5,TIMEOUT,16,0.0027303475045212904
2.0,1.5,SL,4,-0.00469552562509143
2.0,3.5,TIMEOUT,16,0.0010989702357497733
1.5,3.0,TIMEOUT,16,0.013504038874163864
1.0,3.0,TIMEOUT,16,0.0028239475887873924
1.75,2.0,TP,7,0.007757517833649994
1.25,3.0,SL,3,-0.0026807696452726825
1.0,3.5,TP,7,0.01214048499889459
2.0,2.5,SL,4,-0.00668838365043263
1.75,1.5,SL,4,-0.004196124324510372
1.25,3.0,TIMEOUT,16,-0.0012341685375481814
1.75,2.0,SL,1,-0.004648645415016688
1.5,3.0,SL,1,-0.003910209280596454
2.0,1.5,SL,4,-0.003945995894583454
1.5,2.0,SL,6,-0.0051265687061214735
1.75,3.0,SL,9,-0.002684596406628675
1.25,2.5,SL,3,-0.002664833402200768
1.5,2.0,TP,4,0.006305526401865838
2.0,3.5,SL,2,-0.005853666232701903
1.5,2.5,SL,15,-0.006436893543377711
1.5,2.5,SL,15,-0.004823456034414979
2.0,2.0,SL,1,-0.020203932531269682
1.25,1.5,SL,8,-0.004692185374997373
2.0,1.5,TP,5,0.010237287503728048
2.0,3.0,TIMEOUT,16,-0.00016232683791685663
1.0,3.5,TIMEOUT,16,9.898576085209427e-05
1.75,3.5,SL,7,-0.00712111297741255
2.0,2.0,TIMEOUT,16,0.004494488736690102
1.25,1.5,SL,8,-0.003420004519308257
1.75,3.5,TIMEOUT,16,0.014401898923324288
1.5,2.5,TP,11,0.011210403726707953
1.75,3.5,TIMEOUT,16,0.0014296761188436963
1.25,2.5,SL,4,-0.0049132454120464925
1.25,2.5,SL,4,-0.004278959417797039
1.25,3.5,SL,1,-0.0032336149443251494
1.5,2.0,TP,7,0.001728369758825007
1.0,2.5,TP,2,0.00606176181996589
1.5,3.0,TIMEOUT,16,0.004811838843876827
1.5,3.0,SL,3,-0.005726205743832407
1.0,3.0,TIMEOUT,16,0.0025958809276565935
2.0,2.5,TIMEOUT,16,0.00029676769918396905
2.0,1.5,TP,5,0.0031167277746282315
1.75,3.0,TIMEOUT,16,-0.0011095761641834606
1.5,2.0,SL,8,-0.005911574851653909
1.75,3.5,TIMEOUT,16,0.005670009333225968
1.5,1.5,TIMEOUT,16,-0.0019737441928187626
1.25,2.0,TIMEOUT,16,0.007999606937043971
1.0,3.5,SL,5,-0.0022539721616974743
1.5,2.5,SL,7,-0.005853657371947443
1.5,2.0,TP,3,0.0041219128904970755
1.0,3.0,TIMEOUT,16,0.00032708768929850667
1.25,2.0,SL,2,-0.004700082478157426
1.5,3.0,SL,3,-0.004014973352409456
1.0,2.0,SL,7,-0.002145281277378243
1.0,3.0,TIMEOUT,16,0.007214972026573027
1.0,1.5,TP,4,0.003119465774362669
1.75,2.0,TP,9,0.012684979299674343
1.25,3.5,SL,3,-0.004784417989176345
1.5,2.5,TIMEOUT,16,0.0007781884383349866
1.5,2.0,SL,4,-0.005260159616289771
1.25,1.5,SL,7,-0.0014479021128852452
1.75,3.0,SL,6,-0.004540403568967634
1.5,3.5,TIMEOUT,16,-0.005598031043371248
1.75,3.5,TIMEOUT,16,0.003030508907756897
1.0,3.5,SL,2,-0.006333266225921466
1.25,3.5,TP,10,0.0039690509300319
1.25,1.5,SL,1,-0.0107081895328243
1.25,3.5,SL,9,-0.003931009066145586
1.25,2.0,TIMEOUT,16,0.0026745149049461955
2.0,2.5,TP,5,0.008017603632437682
2.0,2.5,TP,7,0.008671774999210503
2.0,2.0,TP,11,0.004638060255564875
1.25,3.0,TP,11,0.0049517123343445334
1.25,3.0,SL,16,-0.00392756561529435
2.0,2.5,SL,2,-0.0032634841527234668
1.0,2.0,TP,8,0.008182550309404108
2.0,3.5,SL,13,-0.004681514492063549
2.0,1.5,TIMEOUT,16,0.0014089877964160768
1.0,1.5,SL,1,-0.0025230886333283842
1.75,3.0,SL,3,-0.0030902126392509987
1.75,3.0,TP,3,0.009449562464110134
1.75,2.0,SL,6,-0.006134716425433668
2.0,2.0,SL,6,-0.006570435129578157
1.75,2.5,TIMEOUT,16,0.000730104166990321
1.5,3.0,TIMEOUT,16,0.0027740984612121336
1.75,3.5,TIMEOUT,16,-0.00243477292333549
2.0,3.5,SL,16,-0.004824281049289072
1.0,2.0,SL,6,-0.0009661246980064751
1.25,3.0,SL,5,-0.003380466940891237
2.0,2.0,TIMEOUT,16,-0.0034088479707595487
2.0,2.0,TP,5,0.005324554442765853
2.0,2.0,TIMEOUT,16,0.008127727526075145
2.0,3.5,TIMEOUT,16,-0.0023734206357635826
2.0,1.5,TP,3,0.015135191015445394
1.5,2.5,TIMEOUT,16,-0.00019610263931084336
1.5,2.5,SL,2,-0.0023426836554148863
1.0,2.0,TP,3,0.006294801415996834
1.75,1.5,SL,2,-0.0012876239563655379
1.0,3.0,TP,10,0.0069687914060020135
1.0,3.0,SL,2,-0.004881101478812581
1.75,2.5,TP,14,0.005339470924751272
1.25,2.5,TIMEOUT,16,0.006746598443502496
1.5,2.0,SL,2,-0.0016774278643090224
1.5,3.5,SL,8,-0.006287030677277418
1.25,1.5,TIMEOUT,16,0.0032362799603136596
1.5,3.5,SL,2,-0.002744540208786781
1.25,3.5,SL,4,-0.0031501193720182637
1.25,2.5,TP,12,0.003081437140347162
1.75,3.0,SL,5,-0.004806113175425888
1.5,3.0,TIMEOUT,16,-8.814654875669515e-05
1.0,2.0,SL,3,-0.00405213938608089
2.0,1.5,TP,9,0.012904200687378969
1.0,1.5,TP,3,0.0037763804551857972
2.0,3.5,TIMEOUT,16,0.002249293790579978
1.75,3.0,TIMEOUT,16,0.001732204983939617
1.0,2.0,SL,13,-0.0029177036932554684
1.5,1.5,SL,3,-0.0048157266831225145
1.5,2.5,TIMEOUT,16,0.005718077082035845
1.0,1.5,SL,1,-0.0050669316693716755
2.0,3.0,SL,11,-0.00398358387133166
2.0,2.5,TIMEOUT,16,-0.002000568001293324
2.0,2.5,TIMEOUT,16,-0.0016094588007327924
1.5,3.0,SL,12,-0.0032811778371325236
2.0,2.5,TIMEOUT,16,-0.00201971818206444
1.5,3.5,TIMEOUT,16,-0.004988800359878371
1.0,2.5,SL,8,-0.0022491875708019362
2.0,2.5,SL,2,-0.004551207466306613
1.5,1.5,TP,9,0.00306979387374246
1.75,1.5,SL,8,-0.004687042802635198
1.25,2.0,SL,3,-0.000489512848846563
1.25,2.0,TIMEOUT,16,0.006491584207669315
2.0,3.0,SL,6,-0.006393374874239782
1.5,2.0,TP,15,0.00505552357127807
1.5,1.5,SL,2,-0.003500558669588563
1.5,3.5,SL,4,-0.00450460845129933
1.25,3.5,SL,13,-0.004120308875869633
1.0,2.5,SL,3,-0.004209047344093316
2.0,2.0,TP,7,0.008585349668613853
1.25,2.5,SL,1,-0.0020014200627369067
1.75,2.5,SL,4,-0.012159335679185628
2.0,2.0,SL,5,-0.004960822155323232
1.0,2.0,SL,4,-0.003909053561417583
1.75,3.5,TIMEOUT,16,0.0022972087326205634
1.5,3.0,SL,8,-0.003088910309262489
1.25,3.0,SL,2,-0.009121617213045823
1.25,1.5,SL,13,-0.004037463403212487
1.75,2.0,SL,9,-0.0061843298624784885
1.75,3.0,TIMEOUT,16,0.0014637117658645134
1.75,3.5,SL,8,-0.0013666037220882
1.0,3.5,SL,4,-0.006652685467474397
2.0,3.0,TIMEOUT,16,-0.002264492332642672
1.5,1.5,TP,4,0.0026727346586865462
2.0,2.5,TIMEOUT,16,0.0007199186891696319
1.5,2.5,TP,16,0.00962145297631584
1.25,2.5,SL,6,-0.003867272286157459
2.0,2.5,TP,5,0.010621195650120853
2.0,2.0,TP,2,0.003224237099376992
1.75,3.5,SL,3,-0.004836183820386173
1.75,3.0,SL,12,-0.0048061294607502905
1.25,2.5,TIMEOUT,16,-0.0026232750572769835
2.0,2.5,SL,2,-0.007857191059063013
1.5,3.5,SL,8,-0.0019066236232081815
1.0,3.0,SL,5,-0.0019025136833539496
1.25,2.5,SL,12,-0.0033452385032672217
1.5,2.0,SL,8,-0.004132418056383499
1.0,2.5,SL,7,-0.002819994262765286
2.0,3.5,TIMEOUT,16,0.007635196952550681
1.75,2.0,TIMEOUT,16,0.0018633763489284147
1.5,1.5,TP,5,0.005160233933523391
1.25,2.5,SL,8,-0.003294236337450022
1.5,2.5,SL,3,-0.003164370341466216
1.75,1.5,TP,9,0.0035076054769584697
2.0,1.5,TP,7,0.0019763918418743438
1.25,1.5,SL,2,-0.0034765893983246397
1.75,3.5,TIMEOUT,16,-0.00027133467009410155
1.5,1.5,SL,1,-0.004373373870116485
1.0,3.5,TP,15,0.010912885233994982
1.5,1.5,TP,14,0.005047082772340403
2.0,1.5,TP,3,0.003180515471543129
2.0,3.5,TIMEOUT,16,-0.0017784906156182332
1.75,1.5,SL,3,-0.0060398240772610605
2.0,3.0,TIMEOUT,16,0.001443410910343592
1.5,2.0,SL,5,-0.004105063043983023
1.75,2.0,TP,11,0.00479504097434104
1.5,1.5,SL,2,-0.0037979813580442208
1.0,3.0,TP,15,0.00603925137362624
1.0,2.5,SL,1,-0.005870414497841689
1.75,2.0,SL,15,-0.00463682952200583
1.25,3.0,TIMEOUT,16,0.0004745929831298364
1.5,1.5,SL,4,-0.003858632843412898
1.25,2.0,SL,3,-0.0035146531032009412
1.25,2.0,SL,5,-0.004901598438717458
1.25,2.0,SL,5,-0.0029346370722011534
1.5,2.5,SL,4,-0.0007437546638904891
1.75,1.5,TP,7,0.009638250732695334
1.0,3.5,SL,2,-0.002345392958958079
1.75,3.5,SL,12,-0.0101358645426557
1.25,3.0,TP,12,0.008856724624444631
2.0,3.5,TP,4,0.021742478878673158
1.25,2.0,TP,11,0.002886673230407592
1.0,2.5,SL,3,-0.0037723387527851364
1.5,2.0,SL,2,-0.002443371286617668
1.5,1.5,TP,3,0.0044586288585785625
1.75,3.0,TIMEOUT,16,0.0076930059620693245
1.0,3.5,SL,4,-0.002562771546939072
1.5,2.5,SL,11,-0.010242512478790478
1.5,2.5,TIMEOUT,16,0.007783868830738621
2.0,1.5,SL,16,-0.004504020806525465
1.0,3.0,SL,2,-0.001578948926720907
1.75,1.5,TP,3,0.007408421974260215
2.0,1.5,TP,4,0.013162727911923773
2.0,2.0,TP,1,0.0046469768766299255
2.0,2.5,TIMEOUT,16,0.002787428568912915
1.0,3.5,TIMEOUT,16,0.0002340776877573918
2.0,2.0,TP,1,0.0030876415664981777
1.25,3.0,TP,10,0.00763727883393282
1.75,3.5,TIMEOUT,16,0.0019416959560850575
2.0,3.0,SL,2,-0.008350403288703824
2.0,2.0,TP,5,0.011253231635864745
1.75,1.5,TP,4,0.0015350754265930173
2.0,3.5,TP,5,0.009531394418741308
1.75,2.5,TP,5,0.008463389553363721
1.0,3.0,SL,1,-0.004081689101973087
1.0,1.5,SL,5,-0.0017889993081873976
1.75,1.5,TP,8,0.002305322874165669
1.25,1.5,SL,5,-0.0038111508198872416
